,dataset_name,classifier_name,splitter_method,n_splits,metric_name,expected_estimate,estimate_std,true_value,bias
8542,postoperative_patient_data,SVC,StratifiedShuffleSplit,5,accuracy,0.75000,0.00000,0.77780,-0.02780
8543,postoperative_patient_data,SVC,StratifiedShuffleSplit,10,accuracy,0.75000,0.00000,0.77780,-0.02780
8544,postoperative_patient_data,SVC,CBDSCV,2,balanced_accuracy,0.47217,0.02895,0.50000,-0.02783
8545,postoperative_patient_data,SVC,CBDSCV,5,balanced_accuracy,0.48956,0.03240,0.50000,-0.01044
8546,postoperative_patient_data,SVC,CBDSCV,10,balanced_accuracy,0.51542,0.03710,0.50000,0.01542
8547,postoperative_patient_data,SVC,CBDSCV_Mini,2,balanced_accuracy,0.48529,0.03432,0.50000,-0.01471
8548,postoperative_patient_data,SVC,CBDSCV_Mini,5,balanced_accuracy,0.49282,0.02937,0.50000,-0.00718
8549,postoperative_patient_data,SVC,CBDSCV_Mini,10,balanced_accuracy,0.52708,0.02520,0.50000,0.02708
8550,postoperative_patient_data,SVC,DBSCV,2,balanced_accuracy,0.47713,0.03166,0.50000,-0.02287
8551,postoperative_patient_data,SVC,DBSCV,5,balanced_accuracy,0.49266,0.03068,0.50000,-0.00734
8552,postoperative_patient_data,SVC,DBSCV,10,balanced_accuracy,0.53292,0.05237,0.50000,0.03292
8553,postoperative_patient_data,SVC,DOBSCV,2,balanced_accuracy,0.47362,0.03807,0.50000,-0.02638
8554,postoperative_patient_data,SVC,DOBSCV,5,balanced_accuracy,0.48020,0.02995,0.50000,-0.01980
8555,postoperative_patient_data,SVC,DOBSCV,10,balanced_accuracy,0.53042,0.04162,0.50000,0.03042
8556,postoperative_patient_data,SVC,KFold,2,balanced_accuracy,0.47452,0.03862,0.50000,-0.02548
8557,postoperative_patient_data,SVC,KFold,5,balanced_accuracy,0.47318,0.03646,0.50000,-0.02682
8558,postoperative_patient_data,SVC,KFold,10,balanced_accuracy,0.52042,0.03404,0.50000,0.02042
8559,postoperative_patient_data,SVC,ShuffleSplit,2,balanced_accuracy,0.52500,0.07695,0.50000,0.02500
8560,postoperative_patient_data,SVC,ShuffleSplit,5,balanced_accuracy,0.53000,0.05712,0.50000,0.03000
8561,postoperative_patient_data,SVC,ShuffleSplit,10,balanced_accuracy,0.52500,0.03035,0.50000,0.02500
8562,postoperative_patient_data,SVC,StratifiedKFold,2,balanced_accuracy,0.47443,0.04671,0.50000,-0.02557
8563,postoperative_patient_data,SVC,StratifiedKFold,5,balanced_accuracy,0.47583,0.03852,0.50000,-0.02417
8564,postoperative_patient_data,SVC,StratifiedKFold,10,balanced_accuracy,0.50000,0.00000,0.50000,0.00000
8565,postoperative_patient_data,SVC,StratifiedShuffleSplit,2,balanced_accuracy,0.50000,0.00000,0.50000,0.00000
8566,postoperative_patient_data,SVC,StratifiedShuffleSplit,5,balanced_accuracy,0.50000,0.00000,0.50000,0.00000
8567,postoperative_patient_data,SVC,StratifiedShuffleSplit,10,balanced_accuracy,0.50000,0.00000,0.50000,0.00000
8568,postoperative_patient_data,SVC,CBDSCV,2,f1,0.34939,0.05879,0.43750,-0.08811
8569,postoperative_patient_data,SVC,CBDSCV,5,f1,0.32188,0.04209,0.43750,-0.11562
8570,postoperative_patient_data,SVC,CBDSCV,10,f1,0.32828,0.05955,0.43750,-0.10922
8571,postoperative_patient_data,SVC,CBDSCV_Mini,2,f1,0.39060,0.05937,0.43750,-0.04690
8572,postoperative_patient_data,SVC,CBDSCV_Mini,5,f1,0.30371,0.03692,0.43750,-0.13379
8573,postoperative_patient_data,SVC,CBDSCV_Mini,10,f1,0.34831,0.04915,0.43750,-0.08919
8574,postoperative_patient_data,SVC,DBSCV,2,f1,0.34953,0.06774,0.43750,-0.08797
8575,postoperative_patient_data,SVC,DBSCV,5,f1,0.30850,0.05203,0.43750,-0.12900
8576,postoperative_patient_data,SVC,DBSCV,10,f1,0.38234,0.08542,0.43750,-0.05516
8577,postoperative_patient_data,SVC,DOBSCV,2,f1,0.36698,0.06294,0.43750,-0.07052
8578,postoperative_patient_data,SVC,DOBSCV,5,f1,0.31048,0.04104,0.43750,-0.12702
8579,postoperative_patient_data,SVC,DOBSCV,10,f1,0.36266,0.06344,0.43750,-0.07484
8580,postoperative_patient_data,SVC,KFold,2,f1,0.36212,0.06861,0.43750,-0.07538
8581,postoperative_patient_data,SVC,KFold,5,f1,0.30528,0.05178,0.43750,-0.13222
8582,postoperative_patient_data,SVC,KFold,10,f1,0.33335,0.05692,0.43750,-0.10415
8583,postoperative_patient_data,SVC,ShuffleSplit,2,f1,0.34311,0.13100,0.43750,-0.09439
8584,postoperative_patient_data,SVC,ShuffleSplit,5,f1,0.33822,0.08869,0.43750,-0.09928
8585,postoperative_patient_data,SVC,ShuffleSplit,10,f1,0.32938,0.05723,0.43750,-0.10812
8586,postoperative_patient_data,SVC,StratifiedKFold,2,f1,0.41717,0.03733,0.43750,-0.02033
8587,postoperative_patient_data,SVC,StratifiedKFold,5,f1,0.31776,0.02721,0.43750,-0.11974
8588,postoperative_patient_data,SVC,StratifiedKFold,10,f1,0.39623,0.00000,0.43750,-0.04127
8589,postoperative_patient_data,SVC,StratifiedShuffleSplit,2,f1,0.42860,0.00000,0.43750,-0.00890
8590,postoperative_patient_data,SVC,StratifiedShuffleSplit,5,f1,0.42860,0.00000,0.43750,-0.00890
8591,postoperative_patient_data,SVC,StratifiedShuffleSplit,10,f1,0.42860,0.00000,0.43750,-0.00890
8592,postoperative_patient_data,SVC,CBDSCV,2,precision,0.33982,0.07685,0.38890,-0.04908
8593,postoperative_patient_data,SVC,CBDSCV,5,precision,0.29905,0.05924,0.38890,-0.08985
8594,postoperative_patient_data,SVC,CBDSCV,10,precision,0.26743,0.06336,0.38890,-0.12147
8595,postoperative_patient_data,SVC,CBDSCV_Mini,2,precision,0.38042,0.06319,0.38890,-0.00848
8596,postoperative_patient_data,SVC,CBDSCV_Mini,5,precision,0.27105,0.05785,0.38890,-0.11785
8597,postoperative_patient_data,SVC,CBDSCV_Mini,10,precision,0.28842,0.05230,0.38890,-0.10048
8598,postoperative_patient_data,SVC,DBSCV,2,precision,0.33109,0.07595,0.38890,-0.05781
8599,postoperative_patient_data,SVC,DBSCV,5,precision,0.28097,0.08404,0.38890,-0.10794
8600,postoperative_patient_data,SVC,DBSCV,10,precision,0.32653,0.08908,0.38890,-0.06237
8601,postoperative_patient_data,SVC,DOBSCV,2,precision,0.35621,0.06349,0.38890,-0.03269
8602,postoperative_patient_data,SVC,DOBSCV,5,precision,0.28153,0.06430,0.38890,-0.10737
8603,postoperative_patient_data,SVC,DOBSCV,10,precision,0.30283,0.06529,0.38890,-0.08607
8604,postoperative_patient_data,SVC,KFold,2,precision,0.35135,0.06849,0.38890,-0.03755
8605,postoperative_patient_data,SVC,KFold,5,precision,0.27678,0.06497,0.38890,-0.11212
8606,postoperative_patient_data,SVC,KFold,10,precision,0.27487,0.06247,0.38890,-0.11403
8607,postoperative_patient_data,SVC,ShuffleSplit,2,precision,0.27969,0.14212,0.38890,-0.10921
8608,postoperative_patient_data,SVC,ShuffleSplit,5,precision,0.27687,0.09574,0.38890,-0.11203
8609,postoperative_patient_data,SVC,ShuffleSplit,10,precision,0.26906,0.05986,0.38890,-0.11984
8610,postoperative_patient_data,SVC,StratifiedKFold,2,precision,0.40991,0.03992,0.38890,0.02101
8611,postoperative_patient_data,SVC,StratifiedKFold,5,precision,0.30854,0.04486,0.38890,-0.08036
8612,postoperative_patient_data,SVC,StratifiedKFold,10,precision,0.33571,0.00000,0.38890,-0.05319
8613,postoperative_patient_data,SVC,StratifiedShuffleSplit,2,precision,0.37500,0.00000,0.38890,-0.01390
8614,postoperative_patient_data,SVC,StratifiedShuffleSplit,5,precision,0.37500,0.00000,0.38890,-0.01390
8615,postoperative_patient_data,SVC,StratifiedShuffleSplit,10,precision,0.37500,0.00000,0.38890,-0.01390
8616,postoperative_patient_data,SVC,CBDSCV,2,recall,0.47217,0.02895,0.50000,-0.02783
8617,postoperative_patient_data,SVC,CBDSCV,5,recall,0.48956,0.03240,0.50000,-0.01044
8618,postoperative_patient_data,SVC,CBDSCV,10,recall,0.51542,0.03710,0.50000,0.01542
8619,postoperative_patient_data,SVC,CBDSCV_Mini,2,recall,0.48529,0.03432,0.50000,-0.01471
8620,postoperative_patient_data,SVC,CBDSCV_Mini,5,recall,0.49282,0.02937,0.50000,-0.00718
8621,postoperative_patient_data,SVC,CBDSCV_Mini,10,recall,0.52708,0.02520,0.50000,0.02708
8622,postoperative_patient_data,SVC,DBSCV,2,recall,0.47713,0.03166,0.50000,-0.02287
8623,postoperative_patient_data,SVC,DBSCV,5,recall,0.49266,0.03068,0.50000,-0.00734
8624,postoperative_patient_data,SVC,DBSCV,10,recall,0.53292,0.05237,0.50000,0.03292
8625,postoperative_patient_data,SVC,DOBSCV,2,recall,0.47362,0.03807,0.50000,-0.02638
8626,postoperative_patient_data,SVC,DOBSCV,5,recall,0.48020,0.02995,0.50000,-0.01980
8627,postoperative_patient_data,SVC,DOBSCV,10,recall,0.53042,0.04162,0.50000,0.03042
8628,postoperative_patient_data,SVC,KFold,2,recall,0.47452,0.03862,0.50000,-0.02548
8629,postoperative_patient_data,SVC,KFold,5,recall,0.47318,0.03646,0.50000,-0.02682
8630,postoperative_patient_data,SVC,KFold,10,recall,0.52042,0.03404,0.50000,0.02042
8631,postoperative_patient_data,SVC,ShuffleSplit,2,recall,0.52500,0.07695,0.50000,0.02500
8632,postoperative_patient_data,SVC,ShuffleSplit,5,recall,0.53000,0.05712,0.50000,0.03000
8633,postoperative_patient_data,SVC,ShuffleSplit,10,recall,0.52500,0.03035,0.50000,0.02500
8634,postoperative_patient_data,SVC,StratifiedKFold,2,recall,0.47443,0.04671,0.50000,-0.02557
8635,postoperative_patient_data,SVC,StratifiedKFold,5,recall,0.47583,0.03852,0.50000,-0.02417
8636,postoperative_patient_data,SVC,StratifiedKFold,10,recall,0.50000,0.00000,0.50000,0.00000
8637,postoperative_patient_data,SVC,StratifiedShuffleSplit,2,recall,0.50000,0.00000,0.50000,0.00000
8638,postoperative_patient_data,SVC,StratifiedShuffleSplit,5,recall,0.50000,0.00000,0.50000,0.00000
8639,postoperative_patient_data,SVC,StratifiedShuffleSplit,10,recall,0.50000,0.00000,0.50000,0.00000
8640,vote,DecisionTreeClassifier,CBDSCV,2,accuracy,0.94989,0.00628,0.94610,0.00379
8641,vote,DecisionTreeClassifier,CBDSCV,5,accuracy,0.95203,0.00640,0.94610,0.00593
8642,vote,DecisionTreeClassifier,CBDSCV,10,accuracy,0.95104,0.00696,0.94610,0.00494
8643,vote,DecisionTreeClassifier,CBDSCV_Mini,2,accuracy,0.95067,0.00715,0.94610,0.00457
8644,vote,DecisionTreeClassifier,CBDSCV_Mini,5,accuracy,0.95128,0.00695,0.94610,0.00518
8645,vote,DecisionTreeClassifier,CBDSCV_Mini,10,accuracy,0.95164,0.00668,0.94610,0.00554
8646,vote,DecisionTreeClassifier,DBSCV,2,accuracy,0.94986,0.00623,0.94610,0.00376
8647,vote,DecisionTreeClassifier,DBSCV,5,accuracy,0.95129,0.00667,0.94610,0.00519
8648,vote,DecisionTreeClassifier,DBSCV,10,accuracy,0.95166,0.00653,0.94610,0.00556
8649,vote,DecisionTreeClassifier,DOBSCV,2,accuracy,0.95129,0.00608,0.94610,0.00519
8650,vote,DecisionTreeClassifier,DOBSCV,5,accuracy,0.95114,0.00648,0.94610,0.00504
8651,vote,DecisionTreeClassifier,DOBSCV,10,accuracy,0.94998,0.00682,0.94610,0.00388
8652,vote,DecisionTreeClassifier,KFold,2,accuracy,0.95128,0.00671,0.94610,0.00518
8653,vote,DecisionTreeClassifier,KFold,5,accuracy,0.95115,0.00664,0.94610,0.00505
8654,vote,DecisionTreeClassifier,KFold,10,accuracy,0.95061,0.00771,0.94610,0.00451
8655,vote,DecisionTreeClassifier,ShuffleSplit,2,accuracy,0.95250,0.02584,0.94610,0.00640
8656,vote,DecisionTreeClassifier,ShuffleSplit,5,accuracy,0.95200,0.01658,0.94610,0.00590
8657,vote,DecisionTreeClassifier,ShuffleSplit,10,accuracy,0.95200,0.01196,0.94610,0.00590
8658,vote,DecisionTreeClassifier,StratifiedKFold,2,accuracy,0.95025,0.00725,0.94610,0.00415
8659,vote,DecisionTreeClassifier,StratifiedKFold,5,accuracy,0.94962,0.00791,0.94610,0.00352
8660,vote,DecisionTreeClassifier,StratifiedKFold,10,accuracy,0.95103,0.00782,0.94610,0.00493
8661,vote,DecisionTreeClassifier,StratifiedShuffleSplit,2,accuracy,0.95437,0.01686,0.94610,0.00827
8662,vote,DecisionTreeClassifier,StratifiedShuffleSplit,5,accuracy,0.95475,0.01473,0.94610,0.00865
8663,vote,DecisionTreeClassifier,StratifiedShuffleSplit,10,accuracy,0.95525,0.01135,0.94610,0.00915
8664,vote,DecisionTreeClassifier,CBDSCV,2,balanced_accuracy,0.95443,0.00529,0.95080,0.00363
8665,vote,DecisionTreeClassifier,CBDSCV,5,balanced_accuracy,0.95577,0.00584,0.95080,0.00497
8666,vote,DecisionTreeClassifier,CBDSCV,10,balanced_accuracy,0.95493,0.00648,0.95080,0.00413
8667,vote,DecisionTreeClassifier,CBDSCV_Mini,2,balanced_accuracy,0.95474,0.00638,0.95080,0.00394
8668,vote,DecisionTreeClassifier,CBDSCV_Mini,5,balanced_accuracy,0.95505,0.00611,0.95080,0.00425
8669,vote,DecisionTreeClassifier,CBDSCV_Mini,10,balanced_accuracy,0.95532,0.00595,0.95080,0.00452
8670,vote,DecisionTreeClassifier,DBSCV,2,balanced_accuracy,0.95429,0.00542,0.95080,0.00349
8671,vote,DecisionTreeClassifier,DBSCV,5,balanced_accuracy,0.95557,0.00575,0.95080,0.00477
8672,vote,DecisionTreeClassifier,DBSCV,10,balanced_accuracy,0.95562,0.00674,0.95080,0.00482
8673,vote,DecisionTreeClassifier,DOBSCV,2,balanced_accuracy,0.95537,0.00549,0.95080,0.00457
8674,vote,DecisionTreeClassifier,DOBSCV,5,balanced_accuracy,0.95459,0.00605,0.95080,0.00379
8675,vote,DecisionTreeClassifier,DOBSCV,10,balanced_accuracy,0.95360,0.00701,0.95080,0.00280
8676,vote,DecisionTreeClassifier,KFold,2,balanced_accuracy,0.95511,0.00590,0.95080,0.00431
8677,vote,DecisionTreeClassifier,KFold,5,balanced_accuracy,0.95475,0.00594,0.95080,0.00395
8678,vote,DecisionTreeClassifier,KFold,10,balanced_accuracy,0.95461,0.00697,0.95080,0.00381
8679,vote,DecisionTreeClassifier,ShuffleSplit,2,balanced_accuracy,0.95549,0.02387,0.95080,0.00469
8680,vote,DecisionTreeClassifier,ShuffleSplit,5,balanced_accuracy,0.95586,0.01539,0.95080,0.00506
8681,vote,DecisionTreeClassifier,ShuffleSplit,10,balanced_accuracy,0.95567,0.01104,0.95080,0.00487
8682,vote,DecisionTreeClassifier,StratifiedKFold,2,balanced_accuracy,0.95474,0.00627,0.95080,0.00394
8683,vote,DecisionTreeClassifier,StratifiedKFold,5,balanced_accuracy,0.95377,0.00715,0.95080,0.00297
8684,vote,DecisionTreeClassifier,StratifiedKFold,10,balanced_accuracy,0.95486,0.00704,0.95080,0.00406
8685,vote,DecisionTreeClassifier,StratifiedShuffleSplit,2,balanced_accuracy,0.95651,0.01762,0.95080,0.00571
8686,vote,DecisionTreeClassifier,StratifiedShuffleSplit,5,balanced_accuracy,0.95767,0.01472,0.95080,0.00687
8687,vote,DecisionTreeClassifier,StratifiedShuffleSplit,10,balanced_accuracy,0.95854,0.01064,0.95080,0.00774
8688,vote,DecisionTreeClassifier,CBDSCV,2,f1,0.94783,0.00645,0.94420,0.00363
8689,vote,DecisionTreeClassifier,CBDSCV,5,f1,0.94968,0.00669,0.94420,0.00548
8690,vote,DecisionTreeClassifier,CBDSCV,10,f1,0.94790,0.00757,0.94420,0.00370
8691,vote,DecisionTreeClassifier,CBDSCV_Mini,2,f1,0.94853,0.00723,0.94420,0.00433
8692,vote,DecisionTreeClassifier,CBDSCV_Mini,5,f1,0.94876,0.00713,0.94420,0.00456
8693,vote,DecisionTreeClassifier,CBDSCV_Mini,10,f1,0.94820,0.00713,0.94420,0.00400
8694,vote,DecisionTreeClassifier,DBSCV,2,f1,0.94771,0.00633,0.94420,0.00351
8695,vote,DecisionTreeClassifier,DBSCV,5,f1,0.94886,0.00715,0.94420,0.00466
8696,vote,DecisionTreeClassifier,DBSCV,10,f1,0.94870,0.00686,0.94420,0.00450
8697,vote,DecisionTreeClassifier,DOBSCV,2,f1,0.94908,0.00625,0.94420,0.00488
8698,vote,DecisionTreeClassifier,DOBSCV,5,f1,0.94849,0.00640,0.94420,0.00429
8699,vote,DecisionTreeClassifier,DOBSCV,10,f1,0.94704,0.00692,0.94420,0.00284
8700,vote,DecisionTreeClassifier,KFold,2,f1,0.94915,0.00680,0.94420,0.00495
8701,vote,DecisionTreeClassifier,KFold,5,f1,0.94872,0.00694,0.94420,0.00452
8702,vote,DecisionTreeClassifier,KFold,10,f1,0.94756,0.00814,0.94420,0.00336
8703,vote,DecisionTreeClassifier,ShuffleSplit,2,f1,0.95033,0.02717,0.94420,0.00613
8704,vote,DecisionTreeClassifier,ShuffleSplit,5,f1,0.94935,0.01776,0.94420,0.00515
8705,vote,DecisionTreeClassifier,ShuffleSplit,10,f1,0.94914,0.01265,0.94420,0.00494
8706,vote,DecisionTreeClassifier,StratifiedKFold,2,f1,0.94829,0.00742,0.94420,0.00409
8707,vote,DecisionTreeClassifier,StratifiedKFold,5,f1,0.94762,0.00812,0.94420,0.00342
8708,vote,DecisionTreeClassifier,StratifiedKFold,10,f1,0.94914,0.00798,0.94420,0.00494
8709,vote,DecisionTreeClassifier,StratifiedShuffleSplit,2,f1,0.95192,0.01771,0.94420,0.00772
8710,vote,DecisionTreeClassifier,StratifiedShuffleSplit,5,f1,0.95244,0.01541,0.94420,0.00824
8711,vote,DecisionTreeClassifier,StratifiedShuffleSplit,10,f1,0.95303,0.01179,0.94420,0.00883
8712,vote,DecisionTreeClassifier,CBDSCV,2,precision,0.94380,0.00682,0.94280,0.00100
8713,vote,DecisionTreeClassifier,CBDSCV,5,precision,0.94631,0.00705,0.94280,0.00351
8714,vote,DecisionTreeClassifier,CBDSCV,10,precision,0.94523,0.00768,0.94280,0.00243
8715,vote,DecisionTreeClassifier,CBDSCV_Mini,2,precision,0.94474,0.00716,0.94280,0.00194
8716,vote,DecisionTreeClassifier,CBDSCV_Mini,5,precision,0.94576,0.00729,0.94280,0.00296
8717,vote,DecisionTreeClassifier,CBDSCV_Mini,10,precision,0.94612,0.00727,0.94280,0.00332
8718,vote,DecisionTreeClassifier,DBSCV,2,precision,0.94373,0.00652,0.94280,0.00093
8719,vote,DecisionTreeClassifier,DBSCV,5,precision,0.94510,0.00809,0.94280,0.00230
8720,vote,DecisionTreeClassifier,DBSCV,10,precision,0.94600,0.00739,0.94280,0.00320
8721,vote,DecisionTreeClassifier,DOBSCV,2,precision,0.94480,0.00656,0.94280,0.00200
8722,vote,DecisionTreeClassifier,DOBSCV,5,precision,0.94522,0.00633,0.94280,0.00242
8723,vote,DecisionTreeClassifier,DOBSCV,10,precision,0.94506,0.00675,0.94280,0.00226
8724,vote,DecisionTreeClassifier,KFold,2,precision,0.94555,0.00711,0.94280,0.00275
8725,vote,DecisionTreeClassifier,KFold,5,precision,0.94609,0.00765,0.94280,0.00329
8726,vote,DecisionTreeClassifier,KFold,10,precision,0.94538,0.00892,0.94280,0.00258
8727,vote,DecisionTreeClassifier,ShuffleSplit,2,precision,0.94873,0.02911,0.94280,0.00593
8728,vote,DecisionTreeClassifier,ShuffleSplit,5,precision,0.94722,0.01873,0.94280,0.00442
8729,vote,DecisionTreeClassifier,ShuffleSplit,10,precision,0.94664,0.01335,0.94280,0.00384
8730,vote,DecisionTreeClassifier,StratifiedKFold,2,precision,0.94452,0.00775,0.94280,0.00172
8731,vote,DecisionTreeClassifier,StratifiedKFold,5,precision,0.94449,0.00833,0.94280,0.00169
8732,vote,DecisionTreeClassifier,StratifiedKFold,10,precision,0.94777,0.00791,0.94280,0.00497
8733,vote,DecisionTreeClassifier,StratifiedShuffleSplit,2,precision,0.95063,0.01789,0.94280,0.00783
8734,vote,DecisionTreeClassifier,StratifiedShuffleSplit,5,precision,0.95046,0.01529,0.94280,0.00766
8735,vote,DecisionTreeClassifier,StratifiedShuffleSplit,10,precision,0.95086,0.01198,0.94280,0.00806
8736,vote,DecisionTreeClassifier,CBDSCV,2,recall,0.95443,0.00529,0.95080,0.00363
8737,vote,DecisionTreeClassifier,CBDSCV,5,recall,0.95577,0.00584,0.95080,0.00497
8738,vote,DecisionTreeClassifier,CBDSCV,10,recall,0.95493,0.00648,0.95080,0.00413
8739,vote,DecisionTreeClassifier,CBDSCV_Mini,2,recall,0.95474,0.00638,0.95080,0.00394
8740,vote,DecisionTreeClassifier,CBDSCV_Mini,5,recall,0.95505,0.00611,0.95080,0.00425
8741,vote,DecisionTreeClassifier,CBDSCV_Mini,10,recall,0.95532,0.00595,0.95080,0.00452
8742,vote,DecisionTreeClassifier,DBSCV,2,recall,0.95429,0.00542,0.95080,0.00349
8743,vote,DecisionTreeClassifier,DBSCV,5,recall,0.95557,0.00575,0.95080,0.00477
8744,vote,DecisionTreeClassifier,DBSCV,10,recall,0.95562,0.00674,0.95080,0.00482
8745,vote,DecisionTreeClassifier,DOBSCV,2,recall,0.95537,0.00549,0.95080,0.00457
8746,vote,DecisionTreeClassifier,DOBSCV,5,recall,0.95459,0.00605,0.95080,0.00379
8747,vote,DecisionTreeClassifier,DOBSCV,10,recall,0.95360,0.00701,0.95080,0.00280
8748,vote,DecisionTreeClassifier,KFold,2,recall,0.95511,0.00590,0.95080,0.00431
8749,vote,DecisionTreeClassifier,KFold,5,recall,0.95475,0.00594,0.95080,0.00395
8750,vote,DecisionTreeClassifier,KFold,10,recall,0.95461,0.00697,0.95080,0.00381
8751,vote,DecisionTreeClassifier,ShuffleSplit,2,recall,0.95549,0.02387,0.95080,0.00469
