dataset_name,classifier_name,splitter_method,n_splits,metric_name,expected_estimate,estimate_std
dna,LogisticRegression,DOBSCV,2,f1,0.93471,0.00311
dna,LogisticRegression,DOBSCV,2,precision,0.92835,0.00312
dna,LogisticRegression,DOBSCV,2,recall,0.94227,0.00344
dna,LogisticRegression,DOBSCV,5,accuracy,0.94641,0.00298
dna,LogisticRegression,DOBSCV,5,balanced_accuracy,0.94798,0.00267
dna,LogisticRegression,DOBSCV,5,f1,0.94080,0.00309
dna,LogisticRegression,DOBSCV,5,precision,0.93486,0.00355
dna,LogisticRegression,DOBSCV,5,recall,0.94798,0.00267
dna,LogisticRegression,DOBSCV,10,accuracy,0.94822,0.00262
dna,LogisticRegression,DOBSCV,10,balanced_accuracy,0.94961,0.00299
dna,LogisticRegression,DOBSCV,10,f1,0.94250,0.00302
dna,LogisticRegression,DOBSCV,10,precision,0.93685,0.00310
dna,LogisticRegression,DOBSCV,10,recall,0.94961,0.00299
dna,LogisticRegression,KFold,2,accuracy,0.93922,0.00336
dna,LogisticRegression,KFold,2,balanced_accuracy,0.94093,0.00357
dna,LogisticRegression,KFold,2,f1,0.93294,0.00372
dna,LogisticRegression,KFold,2,precision,0.92629,0.00387
dna,LogisticRegression,KFold,2,recall,0.94093,0.00357
dna,LogisticRegression,KFold,5,accuracy,0.94623,0.00258
dna,LogisticRegression,KFold,5,balanced_accuracy,0.94773,0.00251
dna,LogisticRegression,KFold,5,f1,0.94048,0.00271
dna,LogisticRegression,KFold,5,precision,0.93441,0.00298
dna,LogisticRegression,KFold,5,recall,0.94773,0.00251
dna,LogisticRegression,KFold,10,accuracy,0.94789,0.00234
dna,LogisticRegression,KFold,10,balanced_accuracy,0.94939,0.00241
dna,LogisticRegression,KFold,10,f1,0.94199,0.00259
dna,LogisticRegression,KFold,10,precision,0.93612,0.00283
dna,LogisticRegression,KFold,10,recall,0.94939,0.00241
dna,LogisticRegression,ShuffleSplit,2,accuracy,0.94521,0.00921
dna,LogisticRegression,ShuffleSplit,2,balanced_accuracy,0.94749,0.00932
dna,LogisticRegression,ShuffleSplit,2,f1,0.93949,0.01026
dna,LogisticRegression,ShuffleSplit,2,precision,0.93322,0.01134
dna,LogisticRegression,ShuffleSplit,2,recall,0.94749,0.00932
dna,LogisticRegression,ShuffleSplit,5,accuracy,0.94652,0.00584
dna,LogisticRegression,ShuffleSplit,5,balanced_accuracy,0.94851,0.00695
dna,LogisticRegression,ShuffleSplit,5,f1,0.94088,0.00659
dna,LogisticRegression,ShuffleSplit,5,precision,0.93481,0.00680
dna,LogisticRegression,ShuffleSplit,5,recall,0.94851,0.00695
dna,LogisticRegression,ShuffleSplit,10,accuracy,0.94645,0.00419
dna,LogisticRegression,ShuffleSplit,10,balanced_accuracy,0.94791,0.00445
dna,LogisticRegression,ShuffleSplit,10,f1,0.94081,0.00489
dna,LogisticRegression,ShuffleSplit,10,precision,0.93518,0.00554
dna,LogisticRegression,ShuffleSplit,10,recall,0.94791,0.00445
dna,LogisticRegression,StratifiedKFold,2,accuracy,0.94034,0.00342
dna,LogisticRegression,StratifiedKFold,2,balanced_accuracy,0.94189,0.00359
dna,LogisticRegression,StratifiedKFold,2,f1,0.93429,0.00395
dna,LogisticRegression,StratifiedKFold,2,precision,0.92780,0.00427
dna,LogisticRegression,StratifiedKFold,2,recall,0.94189,0.00359
dna,LogisticRegression,StratifiedKFold,5,accuracy,0.94699,0.00253
dna,LogisticRegression,StratifiedKFold,5,balanced_accuracy,0.94878,0.00245
dna,LogisticRegression,StratifiedKFold,5,f1,0.94166,0.00258
dna,LogisticRegression,StratifiedKFold,5,precision,0.93570,0.00271
dna,LogisticRegression,StratifiedKFold,5,recall,0.94878,0.00245
dna,LogisticRegression,StratifiedKFold,10,accuracy,0.94736,0.00290
dna,LogisticRegression,StratifiedKFold,10,balanced_accuracy,0.94879,0.00308
dna,LogisticRegression,StratifiedKFold,10,f1,0.94187,0.00325
dna,LogisticRegression,StratifiedKFold,10,precision,0.93638,0.00338
dna,LogisticRegression,StratifiedKFold,10,recall,0.94879,0.00308
dna,LogisticRegression,StratifiedShuffleSplit,2,accuracy,0.94513,0.00991
dna,LogisticRegression,StratifiedShuffleSplit,2,balanced_accuracy,0.94686,0.00984
dna,LogisticRegression,StratifiedShuffleSplit,2,f1,0.93934,0.01088
dna,LogisticRegression,StratifiedShuffleSplit,2,precision,0.93334,0.01177
dna,LogisticRegression,StratifiedShuffleSplit,2,recall,0.94686,0.00984
dna,LogisticRegression,StratifiedShuffleSplit,5,accuracy,0.94339,0.00555
dna,LogisticRegression,StratifiedShuffleSplit,5,balanced_accuracy,0.94510,0.00587
dna,LogisticRegression,StratifiedShuffleSplit,5,f1,0.93758,0.00608
dna,LogisticRegression,StratifiedShuffleSplit,5,precision,0.93158,0.00639
dna,LogisticRegression,StratifiedShuffleSplit,5,recall,0.94510,0.00587
dna,LogisticRegression,StratifiedShuffleSplit,10,accuracy,0.94507,0.00460
dna,LogisticRegression,StratifiedShuffleSplit,10,balanced_accuracy,0.94675,0.00516
dna,LogisticRegression,StratifiedShuffleSplit,10,f1,0.93938,0.00530
dna,LogisticRegression,StratifiedShuffleSplit,10,precision,0.93349,0.00539
dna,LogisticRegression,StratifiedShuffleSplit,10,recall,0.94675,0.00516
dna,RandomForestClassifier,CBDSCV,2,accuracy,0.94788,0.00213
dna,RandomForestClassifier,CBDSCV,2,balanced_accuracy,0.94055,0.00269
dna,RandomForestClassifier,CBDSCV,2,f1,0.93999,0.00262
dna,RandomForestClassifier,CBDSCV,2,precision,0.94000,0.00267
dna,RandomForestClassifier,CBDSCV,2,recall,0.94055,0.00269
dna,RandomForestClassifier,CBDSCV,5,accuracy,0.95225,0.00243
dna,RandomForestClassifier,CBDSCV,5,balanced_accuracy,0.94716,0.00271
dna,RandomForestClassifier,CBDSCV,5,f1,0.94498,0.00280
dna,RandomForestClassifier,CBDSCV,5,precision,0.94348,0.00298
dna,RandomForestClassifier,CBDSCV,5,recall,0.94716,0.00271
dna,RandomForestClassifier,CBDSCV,10,accuracy,0.95328,0.00223
dna,RandomForestClassifier,CBDSCV,10,balanced_accuracy,0.94904,0.00278
dna,RandomForestClassifier,CBDSCV,10,f1,0.94626,0.00267
dna,RandomForestClassifier,CBDSCV,10,precision,0.94457,0.00273
dna,RandomForestClassifier,CBDSCV,10,recall,0.94904,0.00278
dna,RandomForestClassifier,CBDSCV_Mini,2,accuracy,0.94999,0.00278
dna,RandomForestClassifier,CBDSCV_Mini,2,balanced_accuracy,0.94275,0.00331
dna,RandomForestClassifier,CBDSCV_Mini,2,f1,0.94245,0.00306
dna,RandomForestClassifier,CBDSCV_Mini,2,precision,0.94269,0.00293
dna,RandomForestClassifier,CBDSCV_Mini,2,recall,0.94275,0.00331
dna,RandomForestClassifier,CBDSCV_Mini,5,accuracy,0.95338,0.00177
dna,RandomForestClassifier,CBDSCV_Mini,5,balanced_accuracy,0.94894,0.00220
dna,RandomForestClassifier,CBDSCV_Mini,5,f1,0.94657,0.00190
dna,RandomForestClassifier,CBDSCV_Mini,5,precision,0.94491,0.00183
dna,RandomForestClassifier,CBDSCV_Mini,5,recall,0.94894,0.00220
dna,RandomForestClassifier,CBDSCV_Mini,10,accuracy,0.95408,0.00210
dna,RandomForestClassifier,CBDSCV_Mini,10,balanced_accuracy,0.94997,0.00264
dna,RandomForestClassifier,CBDSCV_Mini,10,f1,0.94724,0.00234
dna,RandomForestClassifier,CBDSCV_Mini,10,precision,0.94554,0.00224
dna,RandomForestClassifier,CBDSCV_Mini,10,recall,0.94997,0.00264
dna,RandomForestClassifier,DBSCV,2,accuracy,0.94891,0.00284
dna,RandomForestClassifier,DBSCV,2,balanced_accuracy,0.94210,0.00313
dna,RandomForestClassifier,DBSCV,2,f1,0.94151,0.00318
dna,RandomForestClassifier,DBSCV,2,precision,0.94140,0.00330
dna,RandomForestClassifier,DBSCV,2,recall,0.94210,0.00313
dna,RandomForestClassifier,DBSCV,5,accuracy,0.95246,0.00192
dna,RandomForestClassifier,DBSCV,5,balanced_accuracy,0.94758,0.00245
dna,RandomForestClassifier,DBSCV,5,f1,0.94534,0.00214
dna,RandomForestClassifier,DBSCV,5,precision,0.94382,0.00199
dna,RandomForestClassifier,DBSCV,5,recall,0.94758,0.00245
dna,RandomForestClassifier,DBSCV,10,accuracy,0.95287,0.00241
dna,RandomForestClassifier,DBSCV,10,balanced_accuracy,0.94833,0.00290
dna,RandomForestClassifier,DBSCV,10,f1,0.94575,0.00277
dna,RandomForestClassifier,DBSCV,10,precision,0.94423,0.00272
dna,RandomForestClassifier,DBSCV,10,recall,0.94833,0.00290
dna,RandomForestClassifier,DOBSCV,2,accuracy,0.94758,0.00302
dna,RandomForestClassifier,DOBSCV,2,balanced_accuracy,0.94011,0.00388
dna,RandomForestClassifier,DOBSCV,2,f1,0.93972,0.00363
dna,RandomForestClassifier,DOBSCV,2,precision,0.93988,0.00352
dna,RandomForestClassifier,DOBSCV,2,recall,0.94011,0.00388
dna,RandomForestClassifier,DOBSCV,5,accuracy,0.95330,0.00226
dna,RandomForestClassifier,DOBSCV,5,balanced_accuracy,0.94864,0.00290
dna,RandomForestClassifier,DOBSCV,5,f1,0.94628,0.00266
dna,RandomForestClassifier,DOBSCV,5,precision,0.94472,0.00254
dna,RandomForestClassifier,DOBSCV,5,recall,0.94864,0.00290
dna,RandomForestClassifier,DOBSCV,10,accuracy,0.95346,0.00272
dna,RandomForestClassifier,DOBSCV,10,balanced_accuracy,0.94908,0.00287
dna,RandomForestClassifier,DOBSCV,10,f1,0.94655,0.00315
dna,RandomForestClassifier,DOBSCV,10,precision,0.94499,0.00356
dna,RandomForestClassifier,DOBSCV,10,recall,0.94908,0.00287
dna,RandomForestClassifier,KFold,2,accuracy,0.94849,0.00282
dna,RandomForestClassifier,KFold,2,balanced_accuracy,0.94127,0.00313
dna,RandomForestClassifier,KFold,2,f1,0.94076,0.00316
dna,RandomForestClassifier,KFold,2,precision,0.94089,0.00342
dna,RandomForestClassifier,KFold,2,recall,0.94127,0.00313
dna,RandomForestClassifier,KFold,5,accuracy,0.95356,0.00206
dna,RandomForestClassifier,KFold,5,balanced_accuracy,0.94916,0.00263
dna,RandomForestClassifier,KFold,5,f1,0.94682,0.00248
dna,RandomForestClassifier,KFold,5,precision,0.94523,0.00238
dna,RandomForestClassifier,KFold,5,recall,0.94916,0.00263
dna,RandomForestClassifier,KFold,10,accuracy,0.95431,0.00203
dna,RandomForestClassifier,KFold,10,balanced_accuracy,0.95015,0.00274
dna,RandomForestClassifier,KFold,10,f1,0.94742,0.00257
dna,RandomForestClassifier,KFold,10,precision,0.94580,0.00241
dna,RandomForestClassifier,KFold,10,recall,0.95015,0.00274
dna,RandomForestClassifier,ShuffleSplit,2,accuracy,0.95409,0.00590
dna,RandomForestClassifier,ShuffleSplit,2,balanced_accuracy,0.95184,0.00698
dna,RandomForestClassifier,ShuffleSplit,2,f1,0.94778,0.00705
dna,RandomForestClassifier,ShuffleSplit,2,precision,0.94493,0.00756
dna,RandomForestClassifier,ShuffleSplit,2,recall,0.95184,0.00698
dna,RandomForestClassifier,ShuffleSplit,5,accuracy,0.95366,0.00553
dna,RandomForestClassifier,ShuffleSplit,5,balanced_accuracy,0.94970,0.00625
dna,RandomForestClassifier,ShuffleSplit,5,f1,0.94678,0.00633
dna,RandomForestClassifier,ShuffleSplit,5,precision,0.94513,0.00677
dna,RandomForestClassifier,ShuffleSplit,5,recall,0.94970,0.00625
dna,RandomForestClassifier,ShuffleSplit,10,accuracy,0.95294,0.00458
dna,RandomForestClassifier,ShuffleSplit,10,balanced_accuracy,0.94851,0.00526
dna,RandomForestClassifier,ShuffleSplit,10,f1,0.94598,0.00536
dna,RandomForestClassifier,ShuffleSplit,10,precision,0.94454,0.00546
dna,RandomForestClassifier,ShuffleSplit,10,recall,0.94851,0.00526
dna,RandomForestClassifier,StratifiedKFold,2,accuracy,0.94801,0.00242
dna,RandomForestClassifier,StratifiedKFold,2,balanced_accuracy,0.94070,0.00310
dna,RandomForestClassifier,StratifiedKFold,2,f1,0.94019,0.00294
dna,RandomForestClassifier,StratifiedKFold,2,precision,0.94023,0.00297
dna,RandomForestClassifier,StratifiedKFold,2,recall,0.94070,0.00310
dna,RandomForestClassifier,StratifiedKFold,5,accuracy,0.95260,0.00172
dna,RandomForestClassifier,StratifiedKFold,5,balanced_accuracy,0.94785,0.00217
dna,RandomForestClassifier,StratifiedKFold,5,f1,0.94578,0.00202
dna,RandomForestClassifier,StratifiedKFold,5,precision,0.94442,0.00202
dna,RandomForestClassifier,StratifiedKFold,5,recall,0.94785,0.00217
dna,RandomForestClassifier,StratifiedKFold,10,accuracy,0.95410,0.00163
dna,RandomForestClassifier,StratifiedKFold,10,balanced_accuracy,0.94968,0.00192
dna,RandomForestClassifier,StratifiedKFold,10,f1,0.94761,0.00179
dna,RandomForestClassifier,StratifiedKFold,10,precision,0.94653,0.00182
dna,RandomForestClassifier,StratifiedKFold,10,recall,0.94968,0.00192
dna,RandomForestClassifier,StratifiedShuffleSplit,2,accuracy,0.95174,0.01083
dna,RandomForestClassifier,StratifiedShuffleSplit,2,balanced_accuracy,0.94626,0.01283
dna,RandomForestClassifier,StratifiedShuffleSplit,2,f1,0.94415,0.01263
dna,RandomForestClassifier,StratifiedShuffleSplit,2,precision,0.94290,0.01242
dna,RandomForestClassifier,StratifiedShuffleSplit,2,recall,0.94626,0.01283
dna,RandomForestClassifier,StratifiedShuffleSplit,5,accuracy,0.94976,0.00676
dna,RandomForestClassifier,StratifiedShuffleSplit,5,balanced_accuracy,0.94486,0.00754
dna,RandomForestClassifier,StratifiedShuffleSplit,5,f1,0.94262,0.00763
dna,RandomForestClassifier,StratifiedShuffleSplit,5,precision,0.94133,0.00781
dna,RandomForestClassifier,StratifiedShuffleSplit,5,recall,0.94486,0.00754
dna,RandomForestClassifier,StratifiedShuffleSplit,10,accuracy,0.95194,0.00525
dna,RandomForestClassifier,StratifiedShuffleSplit,10,balanced_accuracy,0.94743,0.00601
dna,RandomForestClassifier,StratifiedShuffleSplit,10,f1,0.94512,0.00608
dna,RandomForestClassifier,StratifiedShuffleSplit,10,precision,0.94376,0.00617
dna,RandomForestClassifier,StratifiedShuffleSplit,10,recall,0.94743,0.00601
dna,SVC,CBDSCV,2,accuracy,0.95255,0.00324
dna,SVC,CBDSCV,2,balanced_accuracy,0.94934,0.00445
dna,SVC,CBDSCV,2,f1,0.94670,0.00396
dna,SVC,CBDSCV,2,precision,0.94433,0.00353
dna,SVC,CBDSCV,2,recall,0.94934,0.00445
dna,SVC,CBDSCV,5,accuracy,0.95883,0.00151
dna,SVC,CBDSCV,5,balanced_accuracy,0.95737,0.00143
dna,SVC,CBDSCV,5,f1,0.95381,0.00162
dna,SVC,CBDSCV,5,precision,0.95070,0.00199
dna,SVC,CBDSCV,5,recall,0.95737,0.00143
dna,SVC,CBDSCV,10,accuracy,0.95992,0.00224
dna,SVC,CBDSCV,10,balanced_accuracy,0.95866,0.00227
dna,SVC,CBDSCV,10,f1,0.95495,0.00238
dna,SVC,CBDSCV,10,precision,0.95198,0.00260
dna,SVC,CBDSCV,10,recall,0.95866,0.00227
dna,SVC,CBDSCV_Mini,2,accuracy,0.95327,0.00269
dna,SVC,CBDSCV_Mini,2,balanced_accuracy,0.95023,0.00287
dna,SVC,CBDSCV_Mini,2,f1,0.94764,0.00283
dna,SVC,CBDSCV_Mini,2,precision,0.94535,0.00291
dna,SVC,CBDSCV_Mini,2,recall,0.95023,0.00287
dna,SVC,CBDSCV_Mini,5,accuracy,0.95956,0.00197
dna,SVC,CBDSCV_Mini,5,balanced_accuracy,0.95832,0.00221
dna,SVC,CBDSCV_Mini,5,f1,0.95482,0.00217
dna,SVC,CBDSCV_Mini,5,precision,0.95180,0.00226
dna,SVC,CBDSCV_Mini,5,recall,0.95832,0.00221
dna,SVC,CBDSCV_Mini,10,accuracy,0.96142,0.00170
dna,SVC,CBDSCV_Mini,10,balanced_accuracy,0.96031,0.00172
dna,SVC,CBDSCV_Mini,10,f1,0.95675,0.00179
dna,SVC,CBDSCV_Mini,10,precision,0.95389,0.00200
dna,SVC,CBDSCV_Mini,10,recall,0.96031,0.00172
dna,SVC,DBSCV,2,accuracy,0.95371,0.00387
dna,SVC,DBSCV,2,balanced_accuracy,0.95105,0.00447
dna,SVC,DBSCV,2,f1,0.94816,0.00428
dna,SVC,DBSCV,2,precision,0.94556,0.00421
dna,SVC,DBSCV,2,recall,0.95105,0.00447
dna,SVC,DBSCV,5,accuracy,0.95953,0.00193
dna,SVC,DBSCV,5,balanced_accuracy,0.95798,0.00206
dna,SVC,DBSCV,5,f1,0.95470,0.00217
dna,SVC,DBSCV,5,precision,0.95184,0.00237
dna,SVC,DBSCV,5,recall,0.95798,0.00206
dna,SVC,DBSCV,10,accuracy,0.96039,0.00166
dna,SVC,DBSCV,10,balanced_accuracy,0.95924,0.00175
dna,SVC,DBSCV,10,f1,0.95561,0.00182
dna,SVC,DBSCV,10,precision,0.95264,0.00212
dna,SVC,DBSCV,10,recall,0.95924,0.00175
dna,SVC,DOBSCV,2,accuracy,0.95363,0.00234
dna,SVC,DOBSCV,2,balanced_accuracy,0.95051,0.00305
dna,SVC,DOBSCV,2,f1,0.94798,0.00280
dna,SVC,DOBSCV,2,precision,0.94574,0.00272
dna,SVC,DOBSCV,2,recall,0.95051,0.00305
dna,SVC,DOBSCV,5,accuracy,0.96000,0.00212
dna,SVC,DOBSCV,5,balanced_accuracy,0.95857,0.00206
dna,SVC,DOBSCV,5,f1,0.95520,0.00250
dna,SVC,DOBSCV,5,precision,0.95232,0.00299
dna,SVC,DOBSCV,5,recall,0.95857,0.00206
dna,SVC,DOBSCV,10,accuracy,0.96096,0.00211
dna,SVC,DOBSCV,10,balanced_accuracy,0.95980,0.00236
dna,SVC,DOBSCV,10,f1,0.95616,0.00248
dna,SVC,DOBSCV,10,precision,0.95317,0.00260
dna,SVC,DOBSCV,10,recall,0.95980,0.00236
dna,SVC,KFold,2,accuracy,0.95337,0.00273
dna,SVC,KFold,2,balanced_accuracy,0.95041,0.00289
dna,SVC,KFold,2,f1,0.94752,0.00294
dna,SVC,KFold,2,precision,0.94497,0.00306
dna,SVC,KFold,2,recall,0.95041,0.00289
dna,SVC,KFold,5,accuracy,0.96008,0.00171
dna,SVC,KFold,5,balanced_accuracy,0.95881,0.00177
dna,SVC,KFold,5,f1,0.95529,0.00190
dna,SVC,KFold,5,precision,0.95223,0.00210
dna,SVC,KFold,5,recall,0.95881,0.00177
dna,SVC,KFold,10,accuracy,0.96079,0.00148
dna,SVC,KFold,10,balanced_accuracy,0.95958,0.00188
dna,SVC,KFold,10,f1,0.95590,0.00165
dna,SVC,KFold,10,precision,0.95291,0.00160
dna,SVC,KFold,10,recall,0.95958,0.00188
dna,SVC,ShuffleSplit,2,accuracy,0.96150,0.00756
dna,SVC,ShuffleSplit,2,balanced_accuracy,0.96108,0.00835
dna,SVC,ShuffleSplit,2,f1,0.95723,0.00825
dna,SVC,ShuffleSplit,2,precision,0.95405,0.00858
dna,SVC,ShuffleSplit,2,recall,0.96108,0.00835
dna,SVC,ShuffleSplit,5,accuracy,0.96087,0.00544
dna,SVC,ShuffleSplit,5,balanced_accuracy,0.96000,0.00619
dna,SVC,ShuffleSplit,5,f1,0.95634,0.00584
dna,SVC,ShuffleSplit,5,precision,0.95348,0.00580
dna,SVC,ShuffleSplit,5,recall,0.96000,0.00619
dna,SVC,ShuffleSplit,10,accuracy,0.96000,0.00344
dna,SVC,ShuffleSplit,10,balanced_accuracy,0.95876,0.00351
dna,SVC,ShuffleSplit,10,f1,0.95532,0.00374
dna,SVC,ShuffleSplit,10,precision,0.95262,0.00410
dna,SVC,ShuffleSplit,10,recall,0.95876,0.00351
dna,SVC,StratifiedKFold,2,accuracy,0.95379,0.00351
dna,SVC,StratifiedKFold,2,balanced_accuracy,0.95090,0.00390
dna,SVC,StratifiedKFold,2,f1,0.94828,0.00398
dna,SVC,StratifiedKFold,2,precision,0.94590,0.00416
dna,SVC,StratifiedKFold,2,recall,0.95090,0.00390
dna,SVC,StratifiedKFold,5,accuracy,0.95986,0.00190
dna,SVC,StratifiedKFold,5,balanced_accuracy,0.95840,0.00189
dna,SVC,StratifiedKFold,5,f1,0.95519,0.00197
dna,SVC,StratifiedKFold,5,precision,0.95238,0.00219
dna,SVC,StratifiedKFold,5,recall,0.95840,0.00189
dna,SVC,StratifiedKFold,10,accuracy,0.96091,0.00140
dna,SVC,StratifiedKFold,10,balanced_accuracy,0.95970,0.00143
dna,SVC,StratifiedKFold,10,f1,0.95642,0.00156
dna,SVC,StratifiedKFold,10,precision,0.95378,0.00183
dna,SVC,StratifiedKFold,10,recall,0.95970,0.00143
dna,SVC,StratifiedShuffleSplit,2,accuracy,0.95766,0.00979
dna,SVC,StratifiedShuffleSplit,2,balanced_accuracy,0.95622,0.00926
dna,SVC,StratifiedShuffleSplit,2,f1,0.95250,0.01037
dna,SVC,StratifiedShuffleSplit,2,precision,0.94947,0.01155
dna,SVC,StratifiedShuffleSplit,2,recall,0.95622,0.00926
dna,SVC,StratifiedShuffleSplit,5,accuracy,0.95739,0.00519
dna,SVC,StratifiedShuffleSplit,5,balanced_accuracy,0.95612,0.00467
dna,SVC,StratifiedShuffleSplit,5,f1,0.95244,0.00536
dna,SVC,StratifiedShuffleSplit,5,precision,0.94946,0.00616
dna,SVC,StratifiedShuffleSplit,5,recall,0.95612,0.00467
dna,SVC,StratifiedShuffleSplit,10,accuracy,0.95906,0.00393
dna,SVC,StratifiedShuffleSplit,10,balanced_accuracy,0.95808,0.00433
dna,SVC,StratifiedShuffleSplit,10,f1,0.95428,0.00436
dna,SVC,StratifiedShuffleSplit,10,precision,0.95119,0.00444
dna,SVC,StratifiedShuffleSplit,10,recall,0.95808,0.00433
flare,DecisionTreeClassifier,CBDSCV,2,accuracy,0.72694,0.07390
flare,DecisionTreeClassifier,CBDSCV,2,balanced_accuracy,0.66292,0.02056
flare,DecisionTreeClassifier,CBDSCV,2,f1,0.61687,0.05087
flare,DecisionTreeClassifier,CBDSCV,2,precision,0.62511,0.01783
flare,DecisionTreeClassifier,CBDSCV,2,recall,0.66292,0.02056
flare,DecisionTreeClassifier,CBDSCV,5,accuracy,0.76789,0.01811
flare,DecisionTreeClassifier,CBDSCV,5,balanced_accuracy,0.67656,0.01059
flare,DecisionTreeClassifier,CBDSCV,5,f1,0.64728,0.01516
flare,DecisionTreeClassifier,CBDSCV,5,precision,0.63763,0.00871
flare,DecisionTreeClassifier,CBDSCV,5,recall,0.67656,0.01059
flare,DecisionTreeClassifier,CBDSCV,10,accuracy,0.77158,0.00466
flare,DecisionTreeClassifier,CBDSCV,10,balanced_accuracy,0.67885,0.00986
flare,DecisionTreeClassifier,CBDSCV,10,f1,0.64773,0.00678
flare,DecisionTreeClassifier,CBDSCV,10,precision,0.63809,0.00627
flare,DecisionTreeClassifier,CBDSCV,10,recall,0.67885,0.00986
flare,DecisionTreeClassifier,CBDSCV_Mini,2,accuracy,0.72853,0.07497
flare,DecisionTreeClassifier,CBDSCV_Mini,2,balanced_accuracy,0.66642,0.02097
flare,DecisionTreeClassifier,CBDSCV_Mini,2,f1,0.61941,0.05342
flare,DecisionTreeClassifier,CBDSCV_Mini,2,precision,0.62691,0.01959
flare,DecisionTreeClassifier,CBDSCV_Mini,2,recall,0.66642,0.02097
flare,DecisionTreeClassifier,CBDSCV_Mini,5,accuracy,0.76715,0.01641
flare,DecisionTreeClassifier,CBDSCV_Mini,5,balanced_accuracy,0.67506,0.01009
flare,DecisionTreeClassifier,CBDSCV_Mini,5,f1,0.64529,0.01396
flare,DecisionTreeClassifier,CBDSCV_Mini,5,precision,0.63583,0.00911
flare,DecisionTreeClassifier,CBDSCV_Mini,5,recall,0.67506,0.01009
flare,DecisionTreeClassifier,CBDSCV_Mini,10,accuracy,0.77157,0.00468
flare,DecisionTreeClassifier,CBDSCV_Mini,10,balanced_accuracy,0.67780,0.00805
flare,DecisionTreeClassifier,CBDSCV_Mini,10,f1,0.64791,0.00626
flare,DecisionTreeClassifier,CBDSCV_Mini,10,precision,0.63875,0.00576
flare,DecisionTreeClassifier,CBDSCV_Mini,10,recall,0.67780,0.00805
flare,DecisionTreeClassifier,DBSCV,2,accuracy,0.73965,0.06196
flare,DecisionTreeClassifier,DBSCV,2,balanced_accuracy,0.65780,0.02336
flare,DecisionTreeClassifier,DBSCV,2,f1,0.62071,0.04504
flare,DecisionTreeClassifier,DBSCV,2,precision,0.62234,0.01843
flare,DecisionTreeClassifier,DBSCV,2,recall,0.65780,0.02336
flare,DecisionTreeClassifier,DBSCV,5,accuracy,0.76776,0.01639
flare,DecisionTreeClassifier,DBSCV,5,balanced_accuracy,0.67481,0.01114
flare,DecisionTreeClassifier,DBSCV,5,f1,0.64552,0.01542
flare,DecisionTreeClassifier,DBSCV,5,precision,0.63587,0.01011
flare,DecisionTreeClassifier,DBSCV,5,recall,0.67481,0.01114
flare,DecisionTreeClassifier,DBSCV,10,accuracy,0.77157,0.00467
flare,DecisionTreeClassifier,DBSCV,10,balanced_accuracy,0.67623,0.00859
flare,DecisionTreeClassifier,DBSCV,10,f1,0.64615,0.00786
flare,DecisionTreeClassifier,DBSCV,10,precision,0.63688,0.00790
flare,DecisionTreeClassifier,DBSCV,10,recall,0.67623,0.00859
flare,DecisionTreeClassifier,DOBSCV,2,accuracy,0.73686,0.06936
flare,DecisionTreeClassifier,DOBSCV,2,balanced_accuracy,0.66954,0.01888
flare,DecisionTreeClassifier,DOBSCV,2,f1,0.62621,0.04917
flare,DecisionTreeClassifier,DOBSCV,2,precision,0.62983,0.01734
flare,DecisionTreeClassifier,DOBSCV,2,recall,0.66954,0.01888
flare,DecisionTreeClassifier,DOBSCV,5,accuracy,0.76668,0.01657
flare,DecisionTreeClassifier,DOBSCV,5,balanced_accuracy,0.67543,0.01240
flare,DecisionTreeClassifier,DOBSCV,5,f1,0.64467,0.01549
flare,DecisionTreeClassifier,DOBSCV,5,precision,0.63523,0.01095
flare,DecisionTreeClassifier,DOBSCV,5,recall,0.67543,0.01240
